target,first_transit_time,mean_detrended_flux,std_detrended_flux,kernel_size,prominence,data_dir,num_peaks,quality_flag,estimated_period_days,final_ranking_score,period_stability_cv,period_stability_flag,review_status,review_reason,mean_transit_depth,median_transit_depth,max_transit_depth,median_transit_duration,snr_flag,period_agreement,run_id,fetched_at_utc,source_url,local_path,bls_period_days,bls_duration_days,bls_depth,bls_power,flux_noise,transit_snr,depth_consistency_cv,valid_fraction,observation_baseline_days,ml_probability,ml_model_status,ml_review_status
kplr006853266-2010355172524_llc.fits,630.4611263261468,1.0000180720087821,0.000663440318339962,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,257,high_confidence,0.3473557061115571,93.0,0.4257139842783074,moderate,review_now,very high score with acceptable stability/confidence,0.000562139803289427,0.0004939982494597261,0.0021477338285883496,7.643543689319813,strong,28.740882763412923,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0068/006853266/kplr006853266-2010355172524_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr006853266-2010355172524_llc.fits,10.330665332666333,0.3,0.0007539840764243334,3.211979729383221e-05,0.0006634403183399619,11.936860289422276,0.9654835110320864,0.9659428571428571,89.37295876888675,0.5578713,active,review_with_caution
kplr005600162-2009259160929_llc.fits,170.5832013768013,1.0005368439158444,0.006147235200632287,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,92,high_confidence,1.2260190254019108,80.0,0.5453447774158798,unstable,review_with_caution,strong score but needs additional validation,0.005519122491236111,0.0067886370783935,0.011266856463833519,32.31864865212884,strong,0.05414040999517043,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0056/005600162/kplr005600162-2009259160929_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr005600162-2009259160929_llc.fits,1.2923961980990495,0.3,0.007522356917802863,0.026736815825440838,0.006147235200632287,10.592456165510105,0.9048791257772839,0.9347726228755168,88.94663585285889,0.5578713,active,review_with_caution
kplr003215845-2010174085026_llc.fits,444.6348258594153,1.0009059934719178,0.010038961786147204,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,78,high_confidence,1.2465087195378146,80.0,0.5722291535081944,unstable,review_with_caution,strong score but needs additional validation,0.007808523000848764,0.005874581008062596,0.02430184672167801,43.22316988258183,moderate,0.4937167596975298,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0032/003215845/kplr003215845-2010174085026_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr003215845-2010174085026_llc.fits,1.8619309654827414,0.3,0.009675666880139325,0.0339835262358793,0.010038961786147204,5.168153416489084,0.9418417792014007,0.9678463530427277,94.6728496834694,0.5578713,active,review_with_caution
kplr005600162-2011271113734_llc.fits,907.0712695820039,0.9996895120551273,0.004982245235468294,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,153,high_confidence,0.5925612124738109,80.0,0.694301094839264,unstable,review_with_caution,strong score but needs additional validation,0.003343805326239979,0.002237786577877654,0.015271647039110547,10.251645865222144,moderate,1.1810340786626645,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0056/005600162/kplr005600162-2011271113734_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr005600162-2011271113734_llc.fits,1.2923961980990495,0.3,0.00444139493087442,0.01015888429997845,0.004982245235468293,5.555706308369914,1.5353611088801373,0.9711349223704352,93.42178992405388,0.5578713,active,review_with_caution
kplr005600162-2009350155506_llc.fits,260.73531887488207,1.000382442254604,0.005700437834367574,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,107,high_confidence,0.8479636472002312,80.0,0.5666427636066014,unstable,review_with_caution,strong score but needs additional validation,0.00477249672219384,0.004821328951726822,0.014663423397490605,27.680294331534014,moderate,0.582521803748233,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0056/005600162/kplr005600162-2009350155506_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr005600162-2009350155506_llc.fits,1.3419209604802402,0.3,0.00502726651668235,0.011840591943040449,0.005700437834367574,8.748839285452464,0.9577181026368453,0.9459954233409611,89.27073126994219,0.5578713,active,review_with_caution
kplr010080980-2013131215648_llc.fits,1559.2667910173113,1.0000038970487555,0.00017172459672070377,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,230,high_confidence,0.10217119647131767,70.0,2.5635408806832802,unstable,review_with_caution,above threshold with weaker supporting signals,0.00020080988001832282,0.00019753461003313433,0.0007251708234247145,2.0094485153675237,strong,4.620832126919493,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0100/010080980/kplr010080980-2013131215648_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr010080980-2013131215648_llc.fits,0.5742871435717859,0.3,3.8923232079874e-05,5.082885375049224e-07,0.00017172459672070377,17.445146151156614,0.6106893816899583,0.8251928020565553,31.775237162939447,0.5578713,active,review_with_caution
kplr006200893-2009259160929_llc.fits,169.80647966178367,0.9999997535579727,0.00016658354656686464,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,281,high_confidence,0.24520481322542764,70.0,0.8806073975111276,unstable,review_with_caution,above threshold with weaker supporting signals,0.00015878792176376663,0.00014627007074952125,0.000875917465600673,2.4516197541714746,strong,131.81665728103127,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0062/006200893/kplr006200893-2009259160929_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr006200893-2009259160929_llc.fits,32.56728364182091,0.3,0.00041818413084891123,3.847315280464905e-06,0.00016658354656686464,14.718939744861462,0.8900994827857093,0.9347726228755168,88.94723901461111,0.5578713,active,review_with_caution
kplr003232980-2013131215648_llc.fits,1559.3484238270103,1.0000300899994212,0.0003548907694332452,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,348,high_confidence,0.06130380144895753,70.0,3.1143625976411853,unstable,review_with_caution,above threshold with weaker supporting signals,0.00030448438022078606,0.00029616605953197706,0.0011371694509725305,1.6833569752377997,strong,268.49814268974836,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0032/003232980/kplr003232980-2013131215648_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr003232980-2013131215648_llc.fits,16.521260630315158,0.212,0.0004757003925742998,2.376054066701101e-06,0.0003548907694332452,15.567906171952629,0.7541564141161625,0.8251928020565553,31.775681629253086,0.5578713,active,review_with_caution
kplr001871465-2009350155506_llc.fits,260.3886124639903,0.9999964503447574,0.0006924173226705612,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,312,high_confidence,0.28605517008691095,70.0,0.6207471152221997,unstable,review_with_caution,above threshold with weaker supporting signals,0.0005641071965611121,0.0005312057089092992,0.0029646016975618528,6.264549596033589,strong,6.634338230268563,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0018/001871465/kplr001871465-2009350155506_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr001871465-2009350155506_llc.fits,2.1838419209604805,0.3,0.0003938752278769543,4.405910541837484e-05,0.0006924173226705612,13.551023749147902,1.0772091447471388,0.9459954233409611,89.2700656292509,0.5578713,active,review_with_caution
kplr006284058-2009166043257_llc.fits,131.55332395966252,0.9999905580750519,0.000921449662182253,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,163,high_confidence,0.16347498194591026,70.0,0.724145604637865,unstable,review_with_caution,above threshold with weaker supporting signals,0.0005070053935329847,0.0004364504481820797,0.00292415169923943,1.9586241276177816,moderate,78.25052252433387,246f1798-4838-42a6-a43e-7c2e37e83dc2,2026-08-11T00:38:56.578391+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0062/006284058/kplr006284058-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr006284058-2009166043257_llc.fits,12.955477738869433,0.3,0.001643872728447976,6.080214481503734e-05,0.000921449662182253,6.047238967112126,1.8733057296162623,0.9908480780964003,33.47151774565282,0.5578713,active,review_with_caution
