target,first_transit_time,mean_detrended_flux,std_detrended_flux,kernel_size,prominence,data_dir,num_peaks,quality_flag,estimated_period_days,final_ranking_score,period_stability_cv,period_stability_flag,review_status,review_reason,mean_transit_depth,median_transit_depth,max_transit_depth,median_transit_duration,snr_flag,period_agreement,run_id,fetched_at_utc,source_url,local_path,bls_period_days,bls_duration_days,bls_depth,bls_power,flux_noise,transit_snr,depth_consistency_cv,valid_fraction,observation_baseline_days,ml_probability,ml_model_status,ml_review_status
kplr006383785-2009166043257_llc.fits,131.5529167201239,1.0000124403403141,0.0004379844276952539,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,396,high_confidence,0.08173762982187327,93.0,0.4989291319198391,moderate,review_now,very high score with acceptable stability/confidence,0.0002997875625743642,0.00027033243959179165,0.0018227961122313507,1.545488532626763,strong,67.82769807141801,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0063/006383785/kplr006383785-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr006383785-2009166043257_llc.fits,5.625812906453226,0.128,0.0010473340075142384,2.084126194262086e-05,0.00043798442769525393,12.2825088851501,0.9456274335915077,0.9908480780964003,33.471672287691035,0.97829324,active,review_now
kplr011502172-2009166043257_llc.fits,131.61434969679976,0.9996099137026768,0.0036526112626269684,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,382,high_confidence,0.08173668185190763,93.0,0.4805815190132021,moderate,review_now,very high score with acceptable stability/confidence,0.0005711819400157897,0.00025544145479100555,0.05075924517110875,1.6539108169483825,weak,310.1909767148913,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0115/011502172/kplr011502172-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr011502172-2009166043257_llc.fits,25.435717858929465,0.128,0.03725414572283571,0.009021163927998808,0.0036526112626269684,1.3668460639348947,6.41067969966684,0.9908480780964003,33.47119132896478,0.9764072,active,review_now
kplr007120108-2009166043257_llc.fits,131.655376683113,1.0000124952152025,0.0002645561770669469,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,374,high_confidence,0.08173742958751973,93.0,0.48659385124729676,moderate,review_now,very high score with acceptable stability/confidence,0.00025909166375653376,0.0002472381761666198,0.0009799720794619882,1.6670307426546742,strong,122.96482657057624,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0071/007120108/kplr007120108-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr007120108-2009166043257_llc.fits,10.13256628314157,0.3,0.0002513151252456443,1.3895044278991457e-06,0.0002645561770669469,18.073132230333503,0.6181656007549199,0.9908480780964003,33.47151493631827,0.78841317,active,review_now
kplr011074835-2009166043257_llc.fits,131.57365572616982,1.0000153116211539,0.00028063339817743625,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,281,high_confidence,0.10217101626403746,93.0,0.49669156755656063,moderate,review_now,very high score with acceptable stability/confidence,0.00020235046046210064,0.00020300097575642884,0.0005627927901321605,1.9572115032312922,strong,3.8937557663894147,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0110/011074835/kplr011074835-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr011074835-2009166043257_llc.fits,0.5,0.3,4.116397716322681e-05,8.23513885724804e-07,0.0002806333981774362,12.125842702433822,0.5950577343325228,0.9908480780964003,33.47115579353704,0.97641057,active,review_now
kplr010155434-2009166043257_llc.fits,131.63443988027575,1.0000158796211438,0.00027510660560490775,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,397,high_confidence,0.08173729012560216,93.0,0.4696203316308198,moderate,review_now,very high score with acceptable stability/confidence,0.00027309420467307616,0.0002502556258047184,0.0011076932716259646,1.6368363532519652,strong,154.4719260625826,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0101/010155434/kplr010155434-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr010155434-2009166043257_llc.fits,12.707853926963482,0.068,0.0008238982215572425,2.3758289781981545e-06,0.00027510660560490775,18.125002881719475,0.6709550603193183,0.9908480780964003,33.47146641272411,0.85532314,active,review_now
kplr003556742-2009166043257_llc.fits,131.55324755512265,0.9998967054941605,0.000616091004366405,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,309,high_confidence,0.10217231388378423,93.0,0.49419084548593106,moderate,review_now,very high score with acceptable stability/confidence,0.0004835342700205526,0.00021475403319615172,0.0023449748815342897,1.6833616855426499,moderate,7.044360788506958,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0035/003556742/kplr003556742-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr003556742-2009166043257_llc.fits,0.8219109554777388,0.096,0.001110484851573707,0.00011530201262123242,0.000616091004366405,6.12739250390612,1.4239605037580654,0.9908480780964003,33.47170134681801,0.98142207,active,review_now
kplr012107008-2009166043257_llc.fits,131.59384384083387,1.000028029697233,0.00036656104461376803,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,393,high_confidence,0.08173642219117028,93.0,0.47359246309149156,moderate,review_now,very high score with acceptable stability/confidence,0.0002661635346732818,0.0002601725345254824,0.0008951034037318895,1.6784472115249685,strong,13.599937718653676,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0121/012107008/kplr012107008-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr012107008-2009166043257_llc.fits,1.1933466733366682,0.3,7.703610221292958e-05,1.2106504530088306e-06,0.0003665610446137679,14.070561004518474,0.6737687882206904,0.9908480780964003,33.471155800056295,0.9728328,active,review_now
kplr010854768-2009166043257_llc.fits,131.63483979420562,1.000015769785297,0.00017947010802638267,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,283,high_confidence,0.10217129386001034,93.0,0.48253390197613083,moderate,review_now,very high score with acceptable stability/confidence,0.00018097240017912882,0.00016891831540666313,0.0006062874593547596,1.9615388972453047,strong,97.92997847125386,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0108/010854768/kplr010854768-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr010854768-2009166043257_llc.fits,10.107803901950975,0.212,0.0002925282324457443,1.2835915016674711e-06,0.00017947010802638267,15.833533131888965,0.6237851749934177,0.9908480780964003,33.47122838116775,0.97242874,active,review_now
kplr010337258-2009131105131_llc.fits,120.62065850259387,1.000030714790607,0.00018991063008965436,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,75,high_confidence,0.12260596310079563,93.0,0.49941516037442985,moderate,review_now,very high score with acceptable stability/confidence,0.00015091477780061703,0.00016594857357710158,0.0003687386997377473,1.8178304800938463,moderate,22.466954800002526,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0103/010337258/kplr010337258-2009131105131_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr010337258-2009131105131_llc.fits,2.8771885942971487,0.244,0.00019145074285413573,8.613545930759095e-07,0.0001899106300896544,7.567542710574689,0.9201576959142274,0.9852941176470589,9.706311967420334,0.9752064,active,review_now
kplr007259298-2009166043257_llc.fits,131.5946603174816,1.0000046063580428,0.00018627955261370075,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,327,high_confidence,0.102170316313277,93.0,0.469223157906082,moderate,review_now,very high score with acceptable stability/confidence,0.000210619519586832,0.00020874532895709397,0.0006833167873883106,1.8540342185247027,strong,83.1467361514613,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0072/007259298/kplr007259298-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr007259298-2009166043257_llc.fits,8.597298649324662,0.096,0.00022185959043041222,4.6760593972652745e-07,0.00018627955261370075,20.26401304094946,0.576149885382236,0.9908480780964003,33.471222075415426,0.7898209,active,review_now
kplr009097892-2009131105131_llc.fits,120.57960829578951,1.0000143494279976,0.000182012106518963,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,75,high_confidence,0.12260656258513336,93.0,0.4849020239614643,moderate,review_now,very high score with acceptable stability/confidence,0.0001911371694228873,0.00017680847076328998,0.000783864184259353,1.9472810643767957,moderate,12.570496398206066,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0090/009097892/kplr009097892-2009131105131_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr009097892-2009131105131_llc.fits,1.6638319159579789,0.068,0.00042763345347963174,1.4629629642793308e-06,0.00018201210651896306,8.41266167475153,0.7910853387355252,0.9852941176470589,9.706355881840864,0.97858226,active,review_now
kplr011086270-2009131105131_llc.fits,120.78396037367202,1.0000105246581077,0.00010775919395659633,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,47,high_confidence,0.18390887958958047,93.0,0.4867528455289764,moderate,review_now,very high score with acceptable stability/confidence,0.00015776436259731856,0.00014649498245067338,0.0003103844857024196,1.8820031344631047,moderate,25.281584223342843,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0110/011086270/kplr011086270-2009131105131_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr011086270-2009131105131_llc.fits,4.833416708354177,0.156,0.00017300989927990942,2.394594019907552e-07,0.00010775919395659632,9.320030741675303,0.37114282310176927,0.9852941176470589,9.706303722072334,0.9706359,active,review_now
kplr007888957-2009166043257_llc.fits,131.6962712079985,1.0000151915445044,0.0003613936339196837,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,320,high_confidence,0.10217131515673827,93.0,0.45447340265451824,moderate,review_now,very high score with acceptable stability/confidence,0.00031192503864377677,0.00029312237499018456,0.0011785054996414912,1.960970946377003,strong,212.56689176045592,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0078/007888957/kplr007888957-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr007888957-2009166043257_llc.fits,21.82041020510255,0.156,0.0007229388794373746,3.919804675516252e-06,0.0003613936339196837,14.509199823921694,0.9150357696328351,0.9908480780964003,33.47144293902966,0.97990376,active,review_now
kplr004932442-2009166043257_llc.fits,131.7166775126825,1.0000139201638023,0.00018783964577025457,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,321,high_confidence,0.1021719071904954,93.0,0.4999310164719928,moderate,review_now,very high score with acceptable stability/confidence,0.00020238735863455296,0.00019917775571820506,0.0005280654526127471,1.8403360688988641,strong,13.588112218017459,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0049/004932442/kplr004932442-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr004932442-2009166043257_llc.fits,1.4904952476238118,0.3,5.629512835627861e-05,5.149854899556062e-07,0.00018783964577025457,18.997921559293747,0.5235661973889914,0.9908480780964003,33.47164757993596,0.78841317,active,review_now
kplr007534267-2009166043257_llc.fits,131.57353477169818,1.0000180002676566,0.00023086151932116207,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,373,high_confidence,0.081737510736275,93.0,0.49105524762446007,moderate,review_now,very high score with acceptable stability/confidence,0.0002305004235457359,0.00021812487321359875,0.0007765918883977374,1.673950285246292,strong,268.68366711019905,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0075/007534267/kplr007534267-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr007534267-2009166043257_llc.fits,22.04327163581791,0.212,0.0002518604581734764,6.660537491092112e-07,0.00023086151932116207,18.247696889352007,0.6582032730839512,0.9908480780964003,33.47153206066287,0.8322131,active,review_now
kplr008226050-2009166043257_llc.fits,131.6146272773767,1.0000279543103028,0.00037780822082190746,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,392,high_confidence,0.0817370877994108,93.0,0.43551503106490447,moderate,review_now,very high score with acceptable stability/confidence,0.000271087367631559,0.000253191548332643,0.0013015511549550052,1.7094023106630232,strong,83.58163747319142,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0082/008226050/kplr008226050-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr008226050-2009166043257_llc.fits,6.9134567283641815,0.128,0.0002926310054005104,1.32731003248656e-06,0.00037780822082190746,13.268469623340328,0.7185320222420118,0.9908480780964003,33.471371604609885,0.9711241,active,review_now
kplr008299955-2009131105131_llc.fits,120.72289655754867,1.000022970516167,0.00016960538283970623,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,79,high_confidence,0.12260654631245416,93.0,0.4697079487917386,moderate,review_now,very high score with acceptable stability/confidence,0.00017862726067527615,0.0001736422576116281,0.0004689586587874883,1.976909525561524,moderate,8.32920749631531,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0082/008299955/kplr008299955-2009131105131_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr008299955-2009131105131_llc.fits,1.1438219109554777,0.212,9.708493230521058e-05,3.911575893493539e-07,0.00016960538283970623,9.099747418820906,0.632756135648582,0.9852941176470589,9.70635907639371,0.97546583,active,review_now
kplr009157634-2009166043257_llc.fits,131.55301261037675,0.9999998205947433,0.000280485914948374,101,0.0002,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads,363,high_confidence,0.08173740596248535,93.0,0.46229341524918005,moderate,review_now,very high score with acceptable stability/confidence,0.0002531437677257424,0.00023578035834781463,0.001287473020711194,1.675698378891184,strong,24.80892741270633,0156528c-5c26-47de-9e2a-28553fec8d4e,2026-08-11T01:55:42.141291+00:00,https://archive.stsci.edu/pub/kepler/lightcurves/0091/009157634/kplr009157634-2009166043257_llc.fits,/Users/adarsh/Documents/MyCodeProjects/Exoplanet_Transit_Research/kepler_llc_downloads/kplr009157634-2009166043257_llc.fits,2.109554777388694,0.096,0.0005047524155299484,9.426675036382754e-06,0.000280485914948374,16.015845793055817,0.8423488814478881,0.9908480780964003,33.471430888879695,0.9785767,active,review_now
